"mz","Intensity"
1111.5183,12.39
1114.5916,21.3
1123.5336,14.27
1131.618,175
1133.547,12.58
1153.5933,12.04
1169.5967,12.31
1173.5718,13.29
1184.6176,32.31
1185.6421,16.41
1202.6539,157
1209.5367,10.18
1213.5769,12.07
1231.5953,19.27
1244.5798,13.59
1248.6238,19.02
1260.6577,12
1269.6055,13.09
1305.7169,10.58
1313.6224,12.31
1317.6542,15.07
1331.6595,45.04
1346.5238,12.39
1349.7094,133
1363.6963,11.04
1378.6691,11.26
1420.7505,42.27
1432.769,10.92
1437.6649,8.538
1459.7572,28.05
1460.7443,13.24
1477.7938,97
1499.7463,9.924
1501.7433,3.92
1509.7451,6.269
1516.7031,9.305
1517.7733,5.329
1544.7919,5.287
1570.8118,6.386
1576.8485,12.56
1576.8698,17.02
1592.7533,8.036
1630.8197,13
1633.7755,15.94
1701.882,11.66
1702.8541,4.254
1718.8083,3.018
1774.8756,3.269
1829.9078,30.02
2047.8931,11
102.0557,136.2
116.0157,34
120.0802,76
129.0907,34.16
130.0728,43.86
133.0417,72.08
136.0757,77
147.1138,38
167.1075,31.44
209.1032,33
213.0878,30
227.1009,30.08
230.0938,55
233.1298,132
243.1358,161
246.1291,43.08
253.1786,84.07
254.1613,165.5
258.0872,80
261.1214,64.08
265.1288,33
271.1876,30
273.1502,39.18
276.1093,71
280.1501,42.23
293.1336,29.5
297.1684,33
307.1476,85.08
315.1094,124.1
333.1186,44.5
351.1692,41.07
352.1601,110
358.1743,88.6
362.1671,55
369.1898,463
398.1706,43.08
401.1857,44.08
403.166,57.19
404.1956,349
416.1706,41
429.2054,62
441.2186,46.07
443.2002,74
445.7101,75.75
459.2226,73.08
459.712,543
460.2212,3188
471.2398,48.44
484.1971,64
488.2491,78
498.2396,63
516.2528,685.5
520.1937,38.15
533.2822,313.1
544.2565,84
560.2851,43.19
562.265,599.1
568.2532,70.27
585.2756,519.1
607.2932,46.07
611.3396,42.54
612.7982,65
630.3164,60
631.2764,102
648.2921,296
648.2933,67.08
659.2665,68.07
670.3447,52.55
676.2856,1674
676.2864,176.2
682.338,38.55
693.3401,37.07
694.2792,55.47
698.3622,52.08
698.3735,94
707.3182,94.07
725.3287,549.6
744.3506,178.1
745.3399,56.21
756.3354,39.68
761.3754,625
772.3559,55
773.3347,171
786.3888,50.07
788.3839,52.55
789.3698,1346
789.3823,144
791.3398,179.7
804.3751,174.1
822.3786,2075
822.3817,191.8
827.4695,45
828.4348,58
856.3918,46.15
872.4242,43
873.3873,271
890.4138,873
900.399,63
900.4074,89
901.4081,334.2
910.4669,18.62
915.4739,92.07
916.5172,61.73
918.4119,9054
918.8688,21
919.4272,3524
921.0204,26.22
949.4944,20
997.4636,49.22
1015.4621,29.07
1015.4627,174
1030.465,211
1048.4816,212
1126.562,13
1161.5596,53
1275.5795,17
1330.6017,8.001
1340.5784,8
1376.6342,60.78
1434.6721,8.001
120.0759,24
143.113,57
268.1216,30.11
269.1351,24
276.1537,25
277.1123,24
286.1437,43.67
287.0735,33.34
310.1415,25.61
312.1851,19.61
342.144,36.11
348.162,43
355.1921,19.61
367.1648,31.72
383.1662,37
392.1806,25.23
400.1886,61
461.222,37.61
478.2614,19.67
493.2205,82.33
505.1674,24.11
514.2473,38.32
525.6556,21.82
603.2458,31.72
604.2421,77.32
605.2786,19.99
621.0215,42
621.3467,102.8
629.3007,24.11
667.3347,39.23
706.3199,25.11
758.3268,92.7
789.3918,36
797.4119,22.5
818.3948,19.61
832.4582,31
842.4401,24.11
871.4081,44.61
889.3784,21.82
924.4604,19.61
942.4523,74
1056.5466,24
1071.4999,73
1071.5034,30
1110.4955,12
1117.5125,32.21
1118.4974,12
1128.4862,18
1156.5626,30.11
1161.5333,12
1173.5801,12
1218.5508,48
1365.5944,18
1365.6448,43.72
1366.6591,23.59
1406.7148,18.11
1444.6866,45.21
1451.7347,12
1462.6866,135.4
1631.7271,26.21
1691.7521,202
110.0705,25
120.0803,38
129.1028,28
143.1169,172.1
171.1127,70
202.0855,31
214.1543,15
217.134,67
218.0878,18.81
219.1408,18.05
230.0808,43
235.0848,18
240.1383,19.81
245.1275,71.93
247.1374,35
249.1132,15
255.1138,15
258.144,15
267.1411,15
268.1539,15.05
275.1715,15
277.1187,25
282.1148,15
286.1411,65.81
287.1273,10.79
295.1355,21
310.1273,25.61
325.119,32
327.1391,19.81
337.1505,21
342.1554,18
343.1581,24.05
344.1725,22.63
348.1575,18
355.1633,27
365.1358,27.86
367.162,57.42
392.1915,45
400.1849,44.05
407.1288,21.05
410.1905,24.05
416.7332,19
423.2152,29.61
440.2329,21
446.2196,18.05
457.1513,18
475.1787,27.81
488.2297,37
493.2085,68
495.2419,24.05
497.2402,27
506.2438,21
521.2452,37.14
527.2539,27
581.269,22.05
587.2828,33.91
592.2739,53
603.2618,40
604.2391,53
612.2964,24.81
615.6237,37.48
620.9844,30.05
621.8304,22
627.2876,28.75
636.3281,43.05
638.296,22.16
705.363,16.05
706.3483,21.81
712.3612,24.34
723.3025,21
740.3359,34.67
741.3195,18
751.3528,21
758.3254,198
759.342,27.81
768.3709,11.29
779.4172,18.16
780.364,21.05
786.3608,18.86
800.444,18.81
807.4138,15.89
814.3731,21.04
829.4554,18.05
832.4609,94
835.3547,16.91
871.3213,18.05
871.4148,86.05
907.3688,15
917.4744,15.05
920.4083,15.84
924.4159,12.05
942.4485,96
955.5024,15
971.4951,12.05
978.4374,15.05
995.5166,54
1006.4608,12.86
1027.5131,18.81
1054.4802,27.86
1071.4916,119.2
1071.501,35.91
1182.5603,13.64
1195.5651,19.1
1199.5841,12
1201.5166,12
1218.5592,111
1218.5602,69.05
1316.6108,12
1335.575,12
1358.7002,6
1364.6559,6
1365.6189,48.69
1365.6259,81
1462.667,9
1462.687,328
1504.7715,14.21
1534.6991,15.86
1549.7517,30.05
1576.7257,84.21
1610.6783,6
1673.7971,30.24
1691.7526,326
1702.7274,25.91
1713.77,24.86
1717.9032,19.16
1731.7334,32.67
1843.9158,122.9
120.082,39
173.1289,109.2
175.1258,25
201.1289,32
237.1003,31.72
244.1453,25.61
269.1485,32.61
307.137,19
340.2031,25.61
353.2061,37
372.17,44
379.2059,19
383.2075,24.11
402.2429,19
411.2092,43
428.2207,19
459.2179,24
539.2904,43.11
553.2579,24.22
597.3519,32
599.2373,37.62
611.3119,30.1
613.2772,30
636.3363,25.61
649.3446,31.61
659.3218,24
667.3607,43.11
684.3844,30
704.3756,36
707.3682,19.61
732.3962,21.21
738.4135,93
744.3918,31.61
751.3339,26.21
815.4435,31.72
833.4173,24
848.3644,36
859.3645,30.11
866.4632,63
875.4493,20.21
902.4661,19.61
934.4577,18.11
979.544,82.87
1019.5364,18.11
1044.517,30
1090.5398,25
1104.5475,12
1108.5812,74
1117.5322,25.61
1119.5048,18
1160.5482,12.11
1221.6687,50
1222.6696,12
1308.5464,12
1350.7141,56.61
1445.7039,24
1474.7545,12
1534.8297,53.54
1564.7129,22.52
1631.8235,20.81
1648.853,321.5
116.0501,11.08
141.0918,14.54
169.1029,10
170.0947,19
171.0816,9.538
175.1178,16
183.1087,12
198.0862,19
215.1409,12
216.0972,57
226.1086,16
228.1187,11.1
229.1123,10
242.1498,11.63
246.1268,116
252.1077,21.11
254.1401,12.04
257.1311,20.67
266.1432,11
274.1213,35
275.116,14.89
283.1774,134
285.1414,18
301.1903,39.09
304.1621,19
311.1709,83.08
313.1129,19
323.152,14
326.1515,12
327.1426,12.04
329.1837,56
341.1381,12.04
344.159,20
352.1835,14.54
357.1509,11
358.1189,30
376.1268,21.57
380.1948,16
384.1588,39
397.2052,24
398.1954,12.04
402.1758,20
406.1952,21
415.1924,17.04
418.2054,34
427.2038,14.07
437.1969,14.57
443.2128,16
444.2025,15
454.2034,16.54
455.1907,17
471.2029,53
489.2131,45.04
555.2623,58.04
584.287,51.54
602.2877,26
622.6248,119
622.9609,71
632.7938,51.58
652.2844,24
669.3032,83
704.2818,18.74
712.3563,13.54
723.3204,23
725.351,9.076
740.3435,142
745.333,12
760.34,14
779.344,12.04
783.3622,8.557
799.3783,14
811.3774,146
817.3749,12
829.4056,19
834.8962,38
882.4078,12
882.4225,118
893.3816,24.63
894.449,6.758
913.4086,12
930.4368,18
953.4636,52
958.4258,10.04
961.4388,12
963.4441,12.07
980.4412,11.09
984.4534,10
1010.4703,61.56
1010.4803,19.47
1050.478,8
1067.4886,110
1067.4972,39.04
1088.4797,8
1091.5057,14.59
1092.5006,4.486
1108.5103,8.538
1121.4612,10.54
1137.5178,16
1154.5284,186
1154.5288,97.24
1247.5284,24.88
1247.5316,18.07
1255.6377,124
1265.5643,41
1265.566,89.21
1282.5696,69
1282.5826,118.1
1355.6726,4.538
1359.6483,25.11
1388.6277,4
1395.6603,4
1395.6736,111.8
1538.6852,28.1
1555.7054,375
1877.8439,34.04
110.0697,10
120.081,34.02
127.0495,11
136.0772,10.27
143.1176,49
147.1164,10
171.1113,38
195.074,11.02
217.1342,36.02
223.1265,16.02
230.0742,16.29
240.1174,14
245.1287,20
249.1413,25.54
251.1488,11.02
252.0973,11.05
255.1212,11.28
259.1127,12
265.1073,10.07
267.1478,17.28
268.1344,12
270.1258,13.02
272.1479,20.54
276.1446,11
277.1407,13
284.1424,10.02
286.1395,22
292.1333,11.02
295.1473,13.28
315.1657,16.55
325.1579,13
337.1436,12.02
342.1721,13
355.16,28.02
360.1566,12
372.1817,17.02
379.184,16.27
383.1608,21.59
392.1979,14.29
400.1867,32
402.2231,15.28
405.1777,16
413.2151,12.58
425.2242,11.54
430.205,12.27
431.2004,13.02
436.1883,13.04
446.2093,12.84
455.2354,13.02
457.1924,15.57
460.2206,13.67
463.2107,15.92
475.2341,13.29
480.2209,17.31
493.2101,57.27
521.2466,21.27
529.2462,17
538.2666,16
548.2626,19.02
557.2661,24.04
559.2739,15.56
582.2758,18.54
588.3022,20
597.2712,20.29
604.2958,20.02
606.2891,67.02
610.3042,15.3
613.2908,16.29
617.2995,25.83
620.3089,19.27
634.9792,22
649.2912,25.28
650.2821,10.45
655.3186,17.02
706.3359,17.54
715.3653,16
717.3836,15.58
726.3329,13.81
728.3555,15.02
743.3525,89.29
750.3947,14.81
754.3544,10.26
758.3763,13.58
760.3945,17.02
762.384,29.37
763.3749,10.07
768.3732,19.04
774.3839,17.02
784.3751,18.02
788.3795,14.29
791.392,14.31
801.3751,18.42
807.3403,13.66
811.3485,12.04
813.4785,14.27
817.3894,12.46
818.369,16.54
826.4034,15.04
831.4002,13.91
838.4198,19.65
846.4337,12.12
856.4328,45
861.41,12.27
881.4088,31.31
887.441,19.27
889.4323,13.3
899.45,20
903.4523,13.54
911.4537,11.39
913.4787,10.28
915.4413,11.27
923.3894,16.09
926.5048,12.27
929.429,12.93
942.5331,11.27
949.4603,12.92
966.4559,10.28
967.4656,12.37
967.4658,29.3
975.5177,11
981.4573,11.3
984.4929,44.37
994.486,25.27
1001.5043,10.82
1009.5073,14.07
1012.5073,22.07
1013.5319,8.552
1042.5486,18.02
1055.5417,12.02
1086.5588,10.81
1095.5278,22.05
1109.5262,7
1113.5336,56.54
1126.5223,7.018
1128.5217,6.179
1132.5256,12.27
1138.5747,7.287
1156.5792,7.556
1168.5507,7.018
1213.5911,7.018
1242.6124,18.29
1245.6,8.034
1251.614,21
1260.595,49
1260.6003,59
1267.6724,16
1270.6321,35.27
1325.8207,3.269
1358.6442,4
1376.65,6.269
1390.6661,4
1407.6726,42.49
1407.6776,23.27
1461.6985,17.1
1504.717,30.59
1504.725,8
1504.7261,186
1505.7015,2.761
1506.7594,16.29
1513.67,3.018
1587.6749,3
1618.7721,48.31
1658.816,12.83
1687.8347,14.39
1715.8579,16.7
1733.7903,114
1868.8534,21.32
1885.9026,58.02
136.0727,12
175.1147,12
187.1019,12.86
226.1151,18.05
228.1307,18
242.108,15
273.1186,12
283.1282,15.84
286.147,15
311.1459,12
338.1824,16.64
351.1801,31
352.1432,8.168
374.1631,12
382.2201,12.05
390.2062,12
409.1707,16.91
413.1993,12
423.1916,12
428.1889,12
472.2019,15.91
479.2516,18.81
484.0569,27
488.1986,12.05
517.2867,12
518.2547,24.05
539.2357,12
544.2762,12.84
545.298,13.1
559.2003,12
571.2776,12.81
592.3206,38.1
594.293,19.61
598.3073,15
606.3307,13.1
609.3547,12.81
630.3276,15
642.2994,15.05
649.3078,33
654.2236,18.81
656.2687,12
667.2847,12.05
672.2953,22.67
682.3299,12
686.3823,12.05
705.3895,15
713.3655,15
715.3666,12.05
724.2888,12.05
739.39,12
749.3978,12
760.3192,12.89
763.4125,15.05
766.3196,15
774.4063,24.05
777.3654,21.84
782.3824,12.05
792.371,18.05
816.3569,18.11
832.409,21.16
836.4036,12.81
838.4177,15
842.414,12
849.3806,12
853.7854,12.81
855.3448,13.91
873.454,12.05
878.3944,49.81
879.4091,19.66
887.4762,18.86
891.4765,52.69
905.4291,18
910.4005,15
919.389,10.91
919.423,12
934.4441,13.61
937.485,12.05
953.9216,12.05
988.5113,39.05
989.4733,16.7
991.4733,9.843
994.5138,12
996.4813,12.81
1006.4837,57
1045.5004,17.02
1049.5151,12.05
1060.5376,21.84
1063.499,18
1066.5585,12.05
1075.5355,12.86
1077.5306,33
1090.5453,17.02
1105.5436,34.86
1108.5109,18.86
1110.4911,18.16
1130.561,12.81
1133.5413,12
1139.5659,10.91
1141.5797,12.91
1159.5422,21.11
1161.6331,12
1176.5967,42
1191.5651,12
1231.6459,13.16
1273.639,12.84
1275.6826,39
1286.6393,21
1287.5942,11.17
1287.6202,13.1
1304.6295,42
1316.6487,12.11
1344.7347,12.81
1403.7704,15
1455.6875,13.1
1461.7452,12.81
1474.7725,18.86
1525.6621,6.054
1538.7356,21.11
1573.7335,15
1575.7733,17.65
1608.7717,6
1632.8417,13.27
1682.8336,6
1702.8958,13.94
1717.849,12.81
1719.8768,197
1857.8705,12.06
1862.0018,12.11
113.0709,17
129.1023,31
130.0812,33.19
136.0742,55.23
145.0968,20
147.1128,37
169.0639,30.05
173.0984,34
183.1244,25.81
185.1481,57.9
187.0707,61
201.1102,20.05
213.1547,22
227.1537,15
253.1425,15.05
254.1511,83.61
255.1424,11.55
270.1543,21
272.1573,46.46
282.1467,27.81
283.1379,17
286.1797,73.81
292.1403,16.64
296.1915,16
300.155,94.05
308.134,15
310.1772,42.18
311.1631,9.202
322.181,26
331.1786,14.9
341.1614,15.92
342.16,27.7
353.2171,181.1
357.2297,23
367.2036,61.84
369.1877,15.05
371.2241,65.37
372.2087,13.26
381.2135,86
385.2482,27
399.2225,75
411.2492,20.09
424.2054,21.05
426.2242,15
436.2097,15.05
437.2247,14.05
438.2378,22
440.238,15
441.2552,20.81
445.2141,19
456.2927,17.81
464.2495,147
466.2368,12.81
470.2484,18.05
478.1879,15.81
482.2546,83.11
484.3087,17.81
498.2369,75.81
514.2399,26
535.2881,79.76
553.2945,64
566.3112,23
644.2795,24.86
661.3179,24
677.3441,15.81
687.3669,23
704.4004,19.67
715.344,32
722.3617,24.67
726.4059,29
739.8989,17
743.2877,21.11
747.3436,23
765.4529,45.05
790.3924,15.8
798.4443,17.09
814.428,26.94
823.4396,20.05
825.4877,23.81
846.3923,27.06
853.4236,18.7
861.4558,18.81
871.4063,103.8
875.4797,36.11
899.5092,25
903.4229,47
904.9872,23.16
905.4999,33.17
910.503,18.06
917.4877,24
928.493,20
945.4871,17
970.5521,29.23
975.4998,25.67
998.4828,17.09
998.5338,35
1002.4826,38.81
1010.4709,17.05
1027.5216,39
1030.5249,14.86
1038.4808,37.81
1058.5516,18.81
1066.4839,28
1071.5989,24.84
1082.5283,15.05
1084.4811,23
1087.5663,14
1099.5916,67.81
1115.5519,37.11
1121.5193,25.1
1137.5508,57.05
1155.55,37.92
1155.5728,26.91
1158.5812,20.84
1165.5598,29
1170.6525,20.95
1183.5791,20
1186.5957,54
1195.542,55.81
1198.6577,29
1202.6351,23
1212.5837,197
1212.5857,189.6
1230.5991,32
1250.6261,29.61
1278.6193,25.1
1287.6598,87.81
1294.6182,22
1296.6619,20.81
1311.6434,169.9
1311.6517,109.9
1321.6803,26
1386.7039,23
1406.6625,18.81
1422.7109,51
1424.7273,47.39
1424.7361,241
1426.7245,16.91
1450.7241,61.81
1495.766,399
1496.7743,24
1521.7747,24
1533.7057,6
1549.7869,12
1577.8002,20
1596.8168,17.86
1596.8193,896
1599.7072,17.05
1677.8401,24.61
1692.8657,6.054
1695.892,315
1866.0006,31
1958.9822,57.81
1977.0306,101.6
1994.0477,428
136.0757,64
169.1365,128
269.166,42.5
304.1617,77
326.1755,183.5
365.1786,52
373.1478,52
382.2128,52
387.2245,52
391.1851,52
406.1834,68.5
410.7095,55.5
415.1932,81.62
417.2076,55.5
474.2697,167
501.2829,65
529.2775,117
530.2582,81.5
604.3336,65
621.3444,104
629.3219,52
661.3466,65.47
673.3242,142
678.3546,607.6
692.3442,117
709.3665,245.2
737.3566,65
758.3403,98.46
786.4202,52.47
789.4156,65
791.3522,52
803.3903,143
807.3957,645
820.3921,554
840.4103,52
855.4073,70.02
857.459,55.5
889.4507,65
906.4782,333
916.4731,52
930.4549,42.5
933.4742,103
933.4785,693
985.5197,104
986.5446,45.93
1003.5114,681.2
1003.5198,2528
1074.5498,91.24
1074.5676,65.24
1172.6454,57.02
1185.5135,26
1187.6567,26
1200.672,39
1337.7136,179.7
1386.6847,26
1549.777,52.47
101.0768,13.05
102.0557,12
110.0721,10.28
143.08,16
175.1165,29.02
185.1276,11.02
187.0812,14.29
213.0788,12.02
215.1396,19.27
227.1503,12.29
240.0954,15.54
242.1432,14.29
243.1331,43.14
244.1258,23
246.158,40.29
257.1324,11.02
258.1148,13
270.1171,11
272.1247,45.02
286.1208,11.81
292.1358,12.81
298.1357,13.09
314.1688,36
318.1464,12.81
343.1664,16
344.1605,15
345.1461,12.54
357.2043,25
371.1791,13.29
382.1933,14
385.2046,79
388.1843,13.08
398.1725,12
411.216,15.56
413.194,20.02
424.2216,15.04
442.2207,14.02
448.217,59.3
456.1774,13.67
456.2757,16
470.2523,16.27
476.2453,12.02
480.2573,13
484.2672,39.27
487.2149,36.3
488.2236,6.15
489.2258,13.08
498.2958,37.32
509.26,14.1
513.2723,16.09
523.2507,17.37
551.2784,16.69
553.2698,13.27
555.3146,25.4
558.2418,13.02
561.2958,64
586.281,42.05
603.3126,18.39
606.3046,13.02
609.2685,15.12
611.363,15
624.3053,22.07
625.3199,10.69
627.3223,149.6
632.3406,79.27
638.3333,15.46
642.3057,17.02
664.3275,20.84
673.3416,37
676.3391,10.75
680.3632,18.02
681.6635,15.02
703.3794,90.02
707.3616,18.42
713.3717,14.02
726.3901,26.04
732.4063,12.96
736.3222,17.29
745.3685,19.41
763.3246,16.36
769.3785,13.02
777.4246,174
799.3781,17.36
807.3647,23.32
821.3912,17
824.3629,13.28
828.4265,14.09
832.415,45.16
858.3503,18.27
863.4659,32.27
871.4646,15.38
876.4938,90
882.4346,17.11
887.4849,14.84
889.4355,106
907.4498,10.02
911.4498,8.036
913.4576,13.19
914.4625,19.7
916.4303,22.37
920.4337,19.02
929.4192,17.81
935.4828,9.018
941.4445,8.924
945.3908,13.04
946.4751,9
957.4314,13.56
963.4606,14.54
965.481,17.32
969.5342,10.04
975.5405,31.12
991.483,8.269
999.4825,8.269
1000.478,19.85
1017.4989,37
1018.5245,9
1027.5056,16.09
1028.4874,4.499
1032.5731,38.04
1061.5525,32.28
1061.588,20.59
1066.5226,9.269
1099.5222,8.078
1101.5868,8.072
1103.538,6.178
1111.4934,5
1128.5291,12
1135.5782,14.37
1136.5676,7.54
1145.5637,18.54
1148.5769,10.02
1155.545,5.018
1158.6003,4.538
1160.5709,7
1161.5468,6.542
1166.4722,4.538
1175.5544,6.036
1185.5616,5
1188.5703,7.297
1191.6041,8.018
1212.5654,9
1247.6239,8
1256.5604,6
1327.6021,4.018
1341.6079,6
1343.6262,38.02
1344.5802,6.269
1361.6241,23
1362.6785,292
1363.6503,11.12
1412.6643,19.08
1433.6755,72
1483.6946,4
1483.715,26.3
1528.7117,11.29
1546.7648,87
1559.7362,22.02
1560.725,13.11
1585.7538,2
1607.6379,2
1637.8494,2
1659.8524,45
2025.0231,27.29
110.0702,21
120.0821,21
129.0932,20
136.0764,59
141.1004,21.15
155.1089,20
159.0807,21.07
187.1099,16
200.1389,77
226.1446,17.19
228.1314,50
252.0903,24.14
255.1062,17
274.143,16
282.0885,16
288.1482,20.07
302.1537,16
318.0751,17.08
329.17,16.07
332.1184,17
351.1924,21
391.1949,38
399.2113,21
403.219,16
431.19,20
447.2156,21.22
460.2214,20.14
461.241,16
467.2058,20
471.2158,21.08
473.2694,15.42
483.2278,16.07
495.2228,21.08
496.2725,16
500.2627,26
509.2408,16
533.282,24.07
539.2663,29
557.2778,136.5
578.2942,16.07
587.2911,16.07
596.2682,20
609.2885,26.08
616.297,20.07
628.34,21.08
650.3351,20.07
652.3679,27.49
655.3748,20
664.3292,22.59
670.3539,56.16
673.3135,17.15
682.3664,16
684.6855,29
684.8306,50.07
696.3696,17.08
699.3474,21.29
705.3666,20.15
727.3369,18.55
735.3389,16
741.3517,20
753.3804,29.52
760.3669,14.55
776.429,18.22
783.4407,72.07
797.3987,17.15
815.4504,20
825.4879,20.07
875.3876,20.07
883.4608,16
896.497,17.15
898.4645,32.07
902.413,17.08
904.3949,22.55
906.4733,29.08
907.4139,10.12
913.418,129
913.9277,81.38
954.4564,21.08
985.5036,63.63
1009.4766,21.08
1012.5145,20
1027.5541,17
1082.5472,17.08
1100.5316,55.08
1128.5895,16.07
1180.5775,23.02
1196.5229,40.22
1197.5859,20.98
1214.5746,128
1224.6163,16
1239.4875,26.54
1309.6466,22.08
1310.6342,21.08
1312.5961,8
1314.6688,9.076
1316.6473,8
1327.6492,28
1328.6432,8.097
1333.7142,17.15
1346.6199,8
1351.5415,24.02
1359.7041,13.32
1418.6575,9.076
1435.6946,8
1487.6779,8.072
1546.687,21.15
1548.7494,22.38
1652.6875,8
1662.7737,98.32
2034.9182,34.15
101.0723,52
102.0542,362
110.0708,303.2
120.0802,213
127.0503,97.04
129.101,215.2
130.0851,166.6
141.0683,44.04
147.1126,424
155.043,88
158.0921,48
169.0602,121.6
171.1091,41.56
172.0705,201.6
178.1341,40.61
185.164,92
186.0865,149
187.0696,48
187.1068,51
200.1393,123
201.125,55.04
207.0945,44
213.1588,86.56
215.102,106
215.1389,187
216.098,61
218.1492,726.5
221.1023,82.54
226.0818,242
228.1336,253.9
229.1252,74
230.1282,78
231.1131,125
233.1624,181
235.0813,50
238.0839,78.8
239.1089,55
240.0966,327.1
243.1333,468
244.0916,283.3
245.0811,31.99
248.1393,83
249.0979,96
252.1091,418.6
254.156,42
256.0945,63.76
257.1235,241
258.1116,335
261.1572,112
262.1289,41
265.114,50.16
266.0779,73
267.1071,200
268.1069,23.33
270.131,47.65
273.1174,43
276.1321,175.6
282.1458,60.5
283.1024,452
284.0874,410.6
289.1855,955
295.1159,41.54
299.169,293.1
300.1525,267
301.1138,556.4
306.1185,130.1
324.1287,188
337.1122,171
343.1609,162
355.1227,161.7
365.1909,180.5
369.179,147
372.1492,222
375.2017,320
381.149,188.5
386.2018,600
390.1872,386.7
394.1357,347
395.1202,183
396.209,196
403.2284,3240
405.1742,98.69
409.2168,456
412.1449,576
414.1987,181
415.1852,136.1
424.2154,122.5
429.1721,173
430.1568,295.1
437.2146,562
438.1721,439
446.2395,285
463.1994,136
472.2551,253
480.2187,663
486.2311,193
496.2643,446.1
500.2528,263
504.2435,196
505.1648,206
506.239,455
514.2141,206
516.3101,2684
523.1756,244
523.262,307
527.2856,146
533.2459,151
534.2296,482.7
540.2058,143
541.1926,303
543.2399,234
551.2571,1794
557.2704,461
559.213,253
571.2368,45.81
576.2399,257.1
579.2896,298
591.252,159
602.2869,189.6
605.3051,153
607.218,163
609.2609,228
619.3178,234
628.312,181
632.3128,157
635.2745,149
636.3456,504
646.3271,704
648.2825,178
654.2811,261
663.3813,5576
666.2831,918
667.3376,269
670.2432,147
671.2797,382
672.3,139.4
673.3686,240
685.3253,176
687.2753,170
688.268,241
690.3455,147
692.3692,147
702.3283,235
719.3477,212
726.3596,131.2
731.7004,193
732.0325,863
732.3666,799
733.364,195
737.353,344
748.3257,253
757.3547,224
761.351,399
762.3442,491
765.3512,1631
773.3206,350.5
773.4321,229
774.4107,1262
779.3667,4918
783.3439,224.9
791.4366,3555
800.3583,196.6
801.3481,126.7
801.4247,242
821.4182,181
833.4146,349
850.4398,1030
850.4401,386
857.3846,169.2
860.4265,499
861.4128,757
878.4334,10220
878.4388,483
885.4445,178
890.4142,163
892.4522,283
902.4714,821
904.9441,205
905.4447,216
908.4122,182
913.462,111.5
914.4231,105.9
920.483,1844
930.4614,412.1
935.4532,116
945.4661,203
945.5075,100.3
947.4582,98.14
950.4561,131.5
961.9612,126
962.467,185
963.5254,381
963.5264,301.4
968.4053,146.1
973.5071,490.6
974.4964,216.2
985.4452,212.9
986.4249,93.8
989.4696,188
991.5158,4139
997.4838,253
997.5654,163.1
997.9828,229
1000.48,140.1
1007.4816,552
1017.4995,466.1
1021.4903,279.5
1033.0029,161
1033.5007,152
1034.5256,1473
1057.4946,315
1064.5038,194.6
1073.5396,162
1074.5227,1890
1074.5273,219
1078.5089,145
1091.5431,456
1091.5436,4482
1102.5428,371.5
1116.5229,103.2
1120.5603,2657
1120.5604,778
1149.5757,82.61
1159.5867,167
1168.5271,108.1
1177.5795,1100
1177.5825,379.7
1185.5551,653.3
1194.6151,91.54
1202.5753,337
1203.5677,1569
1220.5857,360
1220.5858,2611
1222.5994,82.04
1231.5568,143
1245.6077,80.07
1273.6189,123.1
1274.5984,58.56
1291.6257,617
1297.6599,147.5
1298.636,143.1
1298.64,83.43
1304.6195,31.61
1307.5911,62.69
1310.5895,31.89
1316.6455,292.7
1316.6505,167
1323.6798,26.61
1330.6409,35.08
1333.6709,411.9
1344.6381,54.57
1358.6571,30.57
1385.6401,28
1392.6748,43.07
1402.6611,121.6
1403.6613,55.47
1414.7549,45.73
1415.7028,19.94
1418.6362,34.61
1420.6726,1058
1420.673,537
1432.7161,32.93
1436.7058,30.99
1502.7593,13.78
1513.704,38.63
1530.718,27.04
1531.7032,112.8
1543.776,12
1547.7415,13.56
1548.7349,143
1564.7277,28.61
1582.7181,18.11
1660.7581,34.21
1676.8113,12
1677.7689,394.2
1678.7675,243.9
1678.7701,60.04
1695.7961,557
1695.7997,60
1750.8291,6.538
1774.8448,13.1
1791.8585,221
1791.8766,7
1792.8176,6.611
2047.9904,149.6
2176.0623,281.1
102.0555,21
120.0815,36
129.0965,27.08
147.1097,30.04
215.1346,38.63
218.1501,36.54
226.1024,22.59
228.1328,36
240.0966,41.11
243.1351,42
244.0988,33.57
257.1355,22
258.1093,45
283.1007,22.58
284.1152,26.16
289.1843,66.04
299.1705,31
300.1581,26.54
301.1133,34.57
367.1493,28.07
370.1774,28.54
372.1824,25
381.1671,32.07
386.2058,36.04
387.1815,45.54
394.137,30
395.1311,30.54
397.177,33.56
403.2314,206
409.2117,31.54
430.1844,29.08
437.2142,35
438.1808,46.54
439.7214,26
440.2142,38.61
480.2158,46.54
484.2354,46.04
486.2384,37.65
496.2296,43.77
505.2053,26.54
506.2284,40.95
511.2658,25.08
516.3085,144
523.2178,47
526.2718,30.54
531.2167,27.61
534.2397,36.1
546.2663,36.66
551.2548,125.8
557.2742,37
558.2508,30
559.2082,39.04
576.2626,40.08
577.2448,18.47
579.2906,36
591.297,30.57
597.3226,34.54
606.2775,27.11
628.3477,32
636.3163,70.71
646.3289,46.04
652.2714,29.07
661.33,33
663.3845,354.2
666.281,70.07
672.3213,29.54
687.2833,26.76
688.2855,46.61
693.3143,33.62
719.3543,41.61
725.3784,39.04
