"mz","Intensity"
1144.5364,16
1151.6226,39.23
1156.5165,20.15
1160.5646,21.11
1168.5448,21.08
1170.5515,15.83
1172.4824,17.16
1176.5187,16
1182.5721,16.14
1189.7172,25.15
1195.5759,17.19
1198.6658,26.62
1212.6184,22.24
1219.5439,16
1238.6554,21.08
1242.6584,26.19
1247.6157,17.15
1265.7052,20
1276.5889,17.15
1297.6281,16.07
1305.6141,21.08
1365.6882,20.07
1371.6522,16.07
1402.7096,13.16
1404.6871,16.07
1408.6155,26.55
1455.7734,17.47
1460.6334,16
1492.7112,16
1536.6906,16
1613.684,14.55
1698.8612,8
1707.7347,8
1708.9592,12
1721.8375,8
1756.8694,12
1782.7686,19.02
2115.0952,16
2222.2783,22.94
2274.0737,21.55
129.1033,19
147.1024,19.61
276.164,25.34
283.139,19.72
284.1938,24
307.1421,19.72
323.1515,25.11
339.1448,24.11
342.1568,18.11
371.1893,46.53
394.2153,19.61
421.2292,24.11
429.2504,24.11
441.1852,19.61
446.2417,31
453.2046,24
455.2788,26.62
544.3011,24
559.3056,50
571.1281,27.29
571.3057,178
579.2878,25.67
583.3579,25
602.2474,24
659.3535,24
672.3906,51
682.3198,19.61
726.3809,24.11
747.3625,21.82
771.4702,44.23
773.3593,30.11
786.4989,18
811.4417,18
818.4507,24
834.3815,25.67
842.4908,46.6
856.4484,18
898.5081,19.61
912.4558,36
914.4794,9.389
915.4867,19.61
949.4409,12
955.574,15.23
969.4593,18
989.5446,12
997.4911,12
1028.5699,25.67
1042.587,12
1224.5647,13.61
1684.7894,35.5
120.0793,17
217.1213,17.11
230.1231,17.07
254.1381,21.16
257.1189,17
271.1407,28.07
283.1292,20
288.092,23.3
316.1404,21.11
321.1645,16
328.1606,17
343.1704,18.08
345.1455,20.07
353.1958,21.08
366.172,16
375.1806,16
383.2004,17
384.176,17.16
393.2258,16
395.1958,21.08
403.2037,25.59
412.2133,20.14
417.1851,17.15
425.2116,21
442.1917,16.07
447.2177,17
484.221,20
493.2208,17.08
495.2617,17.08
504.2624,20
507.2664,22.24
516.2643,16.07
525.2784,21.08
527.2147,25.15
541.2612,16.14
561.2435,20.07
582.3165,15.42
586.3565,15.42
612.2828,16
624.2776,16
628.3096,16
640.3132,22.15
672.33,16.07
691.3403,17.08
698.3495,16
703.3593,17
712.348,21.15
746.3765,16
747.3052,17.07
753.3325,17.15
759.3436,14.55
764.2299,20.38
767.3918,28.5
772.2601,20
776.3983,18.18
788.4202,20
817.4036,18.15
818.3719,18.47
822.3487,21
830.3802,17.08
857.3972,21
860.462,16
890.4106,17.08
894.4604,17.15
908.4705,16
919.441,21.15
922.4152,22.08
927.4401,21.08
931.4995,20.07
933.9069,33
937.4661,22.08
950.4786,20
959.4633,16
960.363,18.15
964.4846,18.15
966.5245,28.07
986.5113,16
1006.4955,30.55
1007.4292,12.56
1015.524,24
1020.5004,17
1031.4868,17.08
1057.5092,25.15
1059.4856,17.54
1061.5758,17.08
1067.4408,18.15
1085.5338,18.66
1112.5276,17.08
1113.4854,30.55
1135.537,16
1165.6287,26.23
1168.611,16.14
1177.4832,15.44
1211.5645,16.07
1214.575,24.07
1226.6387,21.08
1243.6383,17.08
1250.6392,20
1265.5829,17.47
1268.6196,20
1273.5564,16
1312.5334,27.23
1328.5885,17.54
1365.6101,21.08
1368.6262,17.08
1399.7312,16
1434.6538,21.47
1444.7889,17.08
1496.6693,21.08
1497.6829,23.28
1521.8702,12.07
1535.8806,12.68
1581.7671,12.07
1690.7992,20.08
1701.8204,14.55
1709.8147,8
1712.7561,8
1751.8682,8
2766.1223,13.54
120.0776,10
136.063,12.05
141.0826,10
169.1035,10.08
171.0807,7.807
173.1083,8.911
183.123,7.843
185.1241,11.05
187.1384,9
201.1181,11.81
213.1062,8
215.1294,10
228.1365,8.018
269.1255,8.287
270.116,9
314.1421,12.02
327.1598,16
355.1803,16.04
367.1504,12.28
369.2037,16
371.1779,15
410.1886,10.82
416.1614,10.81
446.2247,10.08
487.3053,10.02
511.2361,11.1
540.2498,13
543.2603,12.82
553.2647,10.08
563.2769,9.666
565.2576,10
567.2648,10.57
571.2673,10.02
595.2918,14.05
604.2666,11.59
611.287,10.39
626.2934,12.4
628.3156,12.27
642.3066,11
648.3301,11
651.3057,10.02
655.3015,10.82
674.3203,10.04
686.3516,12.27
689.339,11.02
699.3699,9.287
702.3645,11
712.3415,8.287
724.3156,11
727.3709,9.538
738.3463,11
739.3934,5.821
741.3572,13.3
745.3971,11.56
747.366,9.538
756.3262,9.614
765.3508,11.54
775.3656,8.269
783.4023,10.81
784.3951,9.117
800.3777,9.861
804.3804,9.305
818.4009,10.04
820.3877,12.36
822.3962,9.018
824.3632,7.198
829.3967,13
840.4036,19.34
843.3915,11.05
854.4053,9.614
866.4033,10.64
880.4001,8.404
894.4729,9.315
901.4781,8.054
902.4205,14.57
906.4615,10.11
913.4716,11.55
917.4559,9.054
919.474,10.02
921.4421,7.566
922.3672,8.575
931.4034,8.538
936.484,8.556
937.4572,6.95
938.5132,6.187
944.4596,8.018
959.4609,8.018
961.5059,7.368
964.9662,22.05
968.4371,8
973.4634,11.54
978.4617,7.648
998.5083,8.637
999.5039,7.253
1000.4629,8.888
1007.4841,8.807
1008.4626,6.691
1017.4515,10.64
1048.5096,12.02
1052.5294,14.46
1055.4781,8.279
1067.5125,11.27
1073.5072,7.269
1075.5044,11.27
1079.5763,13.29
1083.5792,10.29
1085.5092,6.596
1087.5159,8
1096.5338,11.04
1101.5532,8.269
1103.5076,8.291
1113.5104,10.38
1118.5491,8.323
1120.5839,11.55
1127.5884,8.556
1136.5347,7.807
1138.5748,10.32
1147.5681,7.637
1160.623,7.574
1163.5598,9.269
1166.6001,9.072
1192.5787,6.903
1209.6143,10.29
1211.5706,10.02
1216.6,9.037
1227.6881,8.287
1232.5605,11.29
1236.6163,9
1256.6149,7.269
1273.5858,15.81
1276.6013,7.771
1289.6227,11
1295.6428,7.269
1303.6794,9.371
1305.658,9.637
1308.6705,7.269
1310.6123,6.494
1327.5802,7.018
1343.5667,6.556
1349.7061,6.538
1352.6307,6.348
1357.7223,7.637
1377.7174,7
1382.6309,9.323
1441.6832,10.65
1444.7067,13.29
1463.7513,8
1469.6801,7.019
1498.7583,4
1500.7469,4
1504.7069,4.036
1522.7755,3.906
1526.7834,4.269
1533.7871,3.637
1555.7963,6.019
1611.8071,4
1667.844,6.368
1707.7695,7.287
1732.7927,3
1736.8395,3
1851.8761,16.39
1883.9489,11.92
1891.8335,12.91
1969.0046,9.422
2207.0789,8.722
2854.3953,8.175
129.0879,18
136.0667,12.05
169.1125,12.84
219.1282,15
227.1357,21.86
240.139,15
242.1335,15
252.114,15.11
256.1128,12.05
258.1045,18.84
260.1376,12.81
268.164,24.11
272.1572,18
297.1496,15.05
299.1524,19.61
349.2231,16
382.2333,18.81
412.2316,27.91
416.1729,24.11
428.2249,18.81
457.2206,21.11
496.2266,21.86
500.2357,12.81
516.221,22.11
524.2374,18
542.2635,12
545.2556,12
555.2963,12.05
557.3076,21
560.2777,18.91
565.3133,12.81
573.2757,15
577.2605,12.81
581.2708,27.23
585.2805,12
588.293,15
603.3,15
605.2769,15.05
614.275,18.01
617.3281,12.84
629.3071,21.05
630.2585,11.24
688.347,12
691.3066,15.05
698.3295,15
702.3221,18.86
715.3655,21
718.3854,15
729.4268,18
732.3669,18
735.3409,15
753.4099,20.42
757.3576,21.05
782.4113,21.86
788.3778,15.05
790.3943,18.89
804.3787,15
816.421,25.61
820.3466,18.81
824.3737,15
829.4123,18
836.3192,18.05
852.4254,15.81
856.4075,16.61
874.4012,15.05
879.4614,37.16
906.4463,18.81
908.3856,15.86
916.4459,13.91
925.4402,13.67
934.4504,18
936.9825,12.84
938.4503,18.11
950.3566,15.81
971.4498,22.21
979.4184,21.95
984.4579,18
1003.5336,24.05
1029.498,12.81
1039.5233,15.05
1048.5522,34.7
1059.5027,15.81
1071.5596,19.97
1072.5304,13.1
1074.547,16.1
1083.5399,19.21
1085.5343,27.92
1098.605,13.61
1107.5009,19.14
1112.5717,15
1113.4917,26.42
1114.5508,12.45
1121.5499,13.67
1127.5424,19.91
1136.6127,14.42
1163.5908,18.81
1172.552,14.06
1175.6052,24
1178.5433,13
1187.5952,15
1190.5388,25.67
1241.6254,13.1
1250.6199,15.92
1253.5563,16.16
1260.6068,18.81
1296.6593,27.05
1325.5389,12.05
1342.6859,21.81
1357.6343,9.807
1360.6315,13.61
1368.71,15.86
1399.5938,13.21
1405.697,9.807
1411.6639,15.81
1412.6373,5.605
1448.6196,13.61
1493.7112,12
1513.7183,9.054
1547.8102,12
1558.7554,12
1594.7312,12
1613.8163,12.86
1634.7078,9.054
1641.7181,18.22
1659.855,11.35
1713.803,9.807
2127.1003,13.1
2407.2947,13.1
2434.2224,12.81
120.0803,13
129.0941,14
136.0742,17
155.0912,12.05
171.0961,14.09
183.1066,12.05
185.1169,13.61
187.0912,12.05
201.1144,15
249.102,12.05
270.0942,12
272.1559,17
274.1588,12.11
282.1339,23.42
284.1465,15.81
286.1427,13.61
304.1588,12.05
313.2294,12.81
320.1176,18.61
327.1514,12
329.1283,12.05
343.148,12.05
355.1843,17
382.2006,15.86
385.1773,18.81
387.1518,12.86
393.1472,18
398.1827,15
399.2041,12.81
415.2182,12.81
419.2265,13.1
440.193,12.05
450.1893,18.91
455.2863,12.05
457.2335,14
461.1978,17.09
468.2231,11.81
470.2116,25.67
478.2047,12.05
480.2499,12
488.2164,17.09
495.2597,15
502.2538,12.25
529.24,15.06
545.2326,12.81
555.2462,15
560.2716,19.61
567.2753,26
569.2637,20.09
572.3227,33
579.2827,18
596.2913,15.05
605.1774,12.86
674.3015,14
680.3295,12.34
685.4122,21.05
686.3148,17.86
690.4423,18.81
691.3509,12
694.3423,35.06
697.342,24.51
699.3824,15.81
703.0784,17
703.3615,144
703.6965,24.61
703.8749,27
716.3698,15.05
747.3755,15.81
778.4166,16.91
782.3578,18
786.3633,18.81
794.4056,21.81
798.4105,15.81
802.3858,15.05
832.3934,17
845.4543,15
848.4171,23.72
850.4295,12.93
854.4481,28.27
861.4408,20.72
864.4585,24.92
875.4037,15.05
878.4471,18.05
882.4177,18.11
887.4281,16.16
891.4405,21
903.4634,17.81
907.4529,12
914.4639,12.86
921.4072,12.05
929.4373,12
942.4849,22
949.5333,12.81
956.4585,14
958.4843,12
980.4683,15.86
998.5112,12
1003.5187,23.86
1006.4472,16.16
1013.5505,29.05
1035.4786,19
1061.5554,13.61
1079.5022,11.81
1093.5448,16.1
1127.5428,12
1135.5837,15
1183.5741,14.89
1191.5623,12
1193.5311,12.86
1204.5812,15.89
1231.6058,20.05
1377.7018,6.807
1394.5452,24.11
1415.7263,6.807
1447.694,22.97
1519.7091,21
1578.895,6.807
1674.8453,6
1861.8695,12.06
1879.8761,13.16
1920.8511,13.16
1921.9891,12
1938.0598,19
2176.0813,12.84
120.0799,12.05
136.0721,15
187.1073,15.05
215.1294,15.05
224.1084,15.81
230.1099,15
240.1212,18.05
256.1325,19.61
257.1238,12.81
261.1254,12.81
269.1213,12
271.1462,12.81
272.1394,12.81
276.1175,12.05
277.1324,12
281.1151,16.61
294.1551,12
296.1553,15.05
299.1623,21.86
311.1846,13.61
312.1615,15
327.1504,21.81
342.191,21
368.1542,12.81
375.1859,15.11
386.1891,13.61
391.1541,15.86
412.2172,15.11
428.2214,12.81
435.2194,13.16
436.1962,15.05
440.1982,24
444.223,21.92
455.2388,22.7
464.2279,15
478.2329,15.81
480.2188,13.96
496.2706,15
498.2561,21
504.2313,16.61
510.2413,16.61
512.2375,27
535.2447,18.81
557.2331,16.67
569.2802,15
576.2839,16.61
578.3353,18.81
605.3271,18.81
623.3206,28.61
629.3288,21.05
662.342,15
674.3438,15.05
678.3749,15.11
688.3315,18.84
697.3138,20.47
711.3425,18.11
723.3602,21
727.3419,15.11
730.3648,21
741.3748,18.86
743.3602,18
762.3221,16.61
770.3357,15
773.3443,18.81
779.4564,21.86
802.3651,21.06
805.3765,20.42
814.3817,32.45
815.3843,13.3
818.4117,15.05
824.3997,18.81
826.4142,16.1
828.4291,15
855.4894,21.86
858.4415,18
859.4118,11.17
863.429,13.91
869.4481,21
899.4282,18.05
903.4326,15.84
906.4965,18.81
907.439,17.81
913.4462,22.61
916.3898,18.11
919.4434,12.81
921.4686,15.81
929.4381,24.86
933.4771,15.86
934.4947,18.81
938.4466,64.91
938.9982,39.05
941.4875,18.05
944.4442,15.81
964.4493,18
970.461,24.81
974.4688,25.67
978.4772,15.05
988.4236,15.11
997.4648,18.05
1009.3935,15.05
1010.481,12.81
1024.536,15.11
1032.5024,19.96
1047.9409,12.86
1048.5388,16.91
1057.4961,12.81
1060.6357,16.67
1074.5206,18.16
1080.5436,15
1092.5913,19.69
1103.5599,18
1109.5375,13.91
1113.6193,12
1178.5458,21.84
1179.5853,6.25
1198.6266,12
1220.6331,15.05
1222.5765,27.05
1233.6622,18.81
1234.6005,7.835
1248.6423,12
1252.6439,15.81
1253.6423,16.1
1256.6047,21
1274.6168,30.81
1283.6552,12.05
1296.6376,12.11
1307.5928,16.91
1312.6124,15
1317.6877,12
1331.5461,15.81
1346.6986,18.05
1347.6533,8.046
1424.7406,12
1436.645,21.05
1559.6814,9.807
1567.7446,9
1579.7374,9.807
1581.7418,13.91
1599.7335,9
1686.8553,15.05
1693.8247,15.11
1718.8419,9
1729.797,9
1730.7594,3.426
1794.7159,6
2362.1189,12.81
169.0715,26.23
171.1083,26
186.0845,26
199.1742,52
211.1316,26.23
241.1149,26
244.1696,26
251.1203,29.5
270.1725,26
271.1567,26
284.1083,26
296.0959,26
332.1581,42.5
369.1506,39
412.1726,39
442.1989,42.5
458.177,39
492.2477,39
500.2081,39
530.2548,39.47
540.2171,26
546.2256,29.5
573.2858,39.23
577.2713,42.5
583.3008,26
619.3738,26.23
626.3026,26
632.2624,26.23
640.3406,26
668.3594,29.5
669.2781,26.23
672.2716,42.5
736.3146,26
793.3748,26
807.3779,55.5
821.3745,39
830.363,26
841.3716,26
850.3618,26.23
853.4531,29.5
855.2974,26
859.3621,26
870.3527,26
877.4138,26.23
896.3491,39
901.5137,26
902.4628,20.19
903.4464,20.18
908.4231,26
919.4384,42.5
921.4642,39
949.0938,47.28
984.4752,39.23
1063.4963,39
1098.4741,52.23
1118.473,30.78
1124.5879,39.47
1177.5322,39
1229.6632,26
1264.6089,42.5
1269.5695,30.78
1280.7018,29.5
1336.6018,26
1350.7405,26
1369.645,29.5
1373.6301,26
1425.6721,26.24
1492.8429,26
1502.6926,26
1513.7328,39
1593.71,26
1649.8639,26
1711.8547,26
1730.844,26
1760.9181,26
136.0667,25.34
173.1006,25.11
213.0951,24
219.1088,37
240.1175,42
261.1483,30
269.1578,27.23
272.1597,25.61
274.1435,24
276.1475,25.61
282.1725,31.11
287.1574,24.11
290.1585,25.72
296.1739,25.67
302.131,42.11
305.1495,36.11
314.1323,25.72
320.1578,50.11
332.1495,25
341.148,37.72
354.1433,25.61
357.2038,31
376.1854,22.5
383.2161,27.82
390.1933,25.61
391.1856,37
397.214,26.61
401.2122,24.11
412.2301,36
415.2216,37
428.2166,30.22
433.2122,25.61
445.2221,44.72
466.2333,43.11
476.255,24
486.2484,24
487.2703,42
492.2614,27.23
495.2606,24.11
501.2413,25.72
541.2131,31.72
545.2437,24
548.2639,26.61
557.2686,25
558.2637,31.61
588.2965,24.11
595.2748,24.11
600.2709,31.72
609.2716,48.67
619.2832,24
624.3428,31.61
631.3326,31.61
640.3036,26.32
643.3411,25
645.302,49.11
654.3654,25.61
655.3517,46.64
657.3537,30.11
667.3356,36.22
669.3533,25
674.3417,30.11
694.357,24.11
711.3798,24
740.3863,25.61
760.3663,25
769.3359,24.11
786.394,36.11
796.4325,24
811.394,24
813.3563,28.5
819.3726,31.67
831.3992,46.34
833.4556,30
836.3748,30.22
858.4378,63.28
867.403,25.61
869.3665,24
882.5148,24.11
887.4231,24
889.4205,36
929.487,38.61
931.4051,25.72
932.4941,24.11
942.4553,24
947.4941,49.11
951.4724,30
959.4857,60.01
963.5543,33.34
969.4503,25.78
975.4325,38
979.0175,32.61
997.4736,24
1017.5009,25
1026.4969,24.11
1029.476,25
1045.5228,36.11
1102.5383,24
1107.0328,25.67
1122.5437,43.83
1131.5282,24
1157.5354,30.22
1195.576,24
1207.6096,24
1217.619,24.11
1220.5544,31.72
1225.6337,39.93
1243.5967,26.62
1248.6342,24
1304.6152,25.67
1327.6006,31.61
1338.6372,31.78
1344.6553,31.61
1409.6586,37.61
1411.7167,56
1482.7217,38.61
1529.7828,24
1624.7441,49.72
1631.7213,18
1637.7601,18
1642.7616,24.11
1645.7649,22.55
1713.8939,19.72
1721.7758,18
1725.5549,25.72
1725.8058,12.11
1730.8145,12
1757.7295,12
2173.0798,31.72
2278.1528,34.41
2283.2356,26.21
2360.1772,22.41
2385.1003,24.22
2933.4536,261.7
159.0845,19.67
169.1161,22.5
230.1036,25.61
251.1145,19.61
272.1259,30.11
273.1324,19.61
283.1487,25.61
298.1535,25
310.1479,25
322.164,19.67
373.1924,19
389.2346,19.23
400.1989,18.11
427.2076,30.11
429.1694,30.11
430.2041,18.11
432.1806,24
454.2343,25
468.2745,31
486.2487,19.61
494.2451,19.72
500.2224,31.23
502.2417,33.23
511.2273,19.72
544.2909,19.61
553.2814,25
556.3027,19.61
598.2524,24
619.3033,19.61
624.317,19.61
627.3074,24
653.2687,19.61
673.3116,25.72
674.2702,24
698.3534,19.61
718.4042,19.61
758.3914,31.78
761.3534,40.5
764.3541,19.61
772.2943,25.62
790.3624,19.61
793.2979,19.61
803.3611,24
827.4364,19.61
847.3893,24
867.9247,21.82
869.4761,20.21
873.4031,19.61
911.4357,31
924.3868,24
934.434,24
952.4745,31.11
959.4573,24
964.9756,44.61
1027.519,24
1095.5884,39.26
1135.5525,24.11
1158.5846,19.61
1179.5277,26.32
1200.5513,19.61
1204.6155,25
1207.6359,24
1209.6517,20.4
1221.5553,20.21
1227.6302,19.72
1230.6547,24.11
1302.6813,19.61
1523.723,13
1528.7717,12
1543.7783,13.61
1575.7277,12.11
1626.7832,12
1642.7435,12
1650.8389,18
1651.7963,7.087
1669.7977,12
1707.7136,12
1955.0289,30.22
231.11,17.11
269.1169,17
271.1436,17.08
288.1548,16
300.1532,17
302.1465,16.07
313.1481,17.08
317.1758,16.07
333.1463,17.08
341.2222,16.07
343.1702,29.15
351.196,16
360.1648,17
368.1921,20.07
380.1837,16.07
389.1117,16
404.1947,17.15
410.2296,26.15
414.1534,16
428.1937,30.24
442.256,20
445.2025,17.15
456.2068,16
461.1955,18.08
475.2591,16
482.2688,18.08
485.2383,20.07
488.2062,16
520.2705,17.08
524.2767,17.15
545.2745,22.08
553.2664,16
557.2668,17.15
565.2786,15.42
585.274,20.07
591.2835,21
594.2878,30.15
596.3094,20
601.2813,17.08
619.3544,17.08
636.2865,25
653.3126,17.07
656.3503,16
697.3799,17.08
713.3475,16
731.3839,24.07
749.3076,25.11
770.3632,16.5
772.3718,19.49
782.3914,24.5
787.4274,16
797.3616,16
800.3502,16.14
810.4297,14.36
820.3661,23.49
836.3934,24.07
837.3947,20.07
846.4086,16
847.4104,12.64
848.4086,12.71
869.4347,21.08
884.423,20.07
887.4915,17.08
918.4261,16.14
933.4957,22.15
955.4587,19.42
961.5518,20
968.4727,16.02
972.4934,17.08
973.4455,18.76
979.4792,16
982.4595,60.18
983.0335,38.57
1000.5242,33.11
1002.5154,15.09
1003.4974,14.17
1009.5452,16.07
1010.4779,12.07
1017.4786,39.24
1018.4435,13.66
1055.4462,16.07
1058.5793,15.42
1079.5347,20
1085.4681,17.15
1112.5907,27.27
1135.5475,16
1147.5881,16.07
1160.5184,25.55
1192.5936,24
1194.4984,17.54
1196.5824,17.08
1210.5618,14.47
1216.5496,26.15
1231.6641,16
1242.6217,26.55
1243.6384,11.24
1268.6207,16.07
1281.5892,22.22
1313.5509,13
1331.6875,21.15
1350.6635,18.15
1388.6998,13
1430.7373,13.08
1436.7274,16
1441.6213,13.11
1489.7062,22.55
1518.6652,17.15
1529.686,17.15
1543.7596,17.15
1687.7731,16.14
1738.8621,8.001
1786.8586,12
1839.8822,28.22
120.0781,19
237.1496,20.61
254.1362,25.67
261.1367,19
285.1015,19.72
288.1593,25.61
300.1465,24
311.1599,31.61
343.1771,25
357.1813,24
371.1843,30
374.2235,25.61
389.2086,24
410.1765,24.11
438.2617,24
494.2669,25.61
502.2488,31.72
522.2835,19.61
527.2647,30.11
537.2709,31
569.2997,19.61
577.2197,19.72
596.3266,42.11
600.2911,24.22
618.3344,30
626.3441,19.72
642.2753,19.72
667.3276,19.61
673.3474,51.94
679.3398,24
686.3691,19.61
715.3171,31.72
733.4109,25.72
756.3051,38.61
760.3796,40.53
770.3251,46
779.3939,19.61
800.4167,25.72
833.4015,19.61
838.4435,31.72
881.4422,24
972.5208,44.11
1026.4773,25.61
1058.6041,27.23
1085.467,42
1118.5751,19.61
1131.5532,24
1155.6526,19.61
1161.5544,20.21
1210.5872,19.72
1231.644,31.61
1247.6593,24.11
1256.6405,25.62
1262.6761,27.21
1264.5326,27.34
1332.7363,24
1415.7684,18
1528.7551,13.72
1636.7961,13.72
1651.7839,32.62
1707.7772,12
1920.0582,29.42
1933.9016,30.14
2142.0945,50.21
2253.0911,22.41
2350.1277,24.22
2995.5908,24.11
120.08,32
129.099,23
133.042,34
183.1465,59
209.1089,18
218.1213,20
243.1266,18.81
274.1041,18
297.1578,29.37
325.1841,68.05
327.1563,21.84
329.133,21.84
332.1645,26.34
333.163,24
354.1691,22.9
359.1577,25.67
371.1793,34.05
387.1708,31.81
401.1808,24.94
409.1954,27.05
413.1587,23.81
414.1939,22.61
426.2119,33.05
428.2056,22.17
452.1819,30.86
456.2428,29
460.2447,51.01
461.2203,19.59
468.1964,21.81
469.2057,42.16
472.2015,23.05
482.1985,24.84
486.2196,39
500.2363,27.4
506.229,32
515.2334,23.77
517.2209,48
539.2391,24.61
542.2719,23.15
543.2523,33.67
572.3038,24.91
581.2512,28.1
610.2772,24.81
616.2748,54.05
628.34,65
631.2941,30.05
633.2981,35.93
642.3324,36.86
644.3273,24.06
660.3401,23.4
667.3055,26
669.2909,41.67
670.2941,22.22
685.3229,24.05
687.3052,52
704.3356,70
715.3266,43
718.3041,29.15
727.382,25.1
734.3367,27.72
742.3509,24.86
761.332,24.84
785.3469,31.16
789.3749,33
799.3998,80
802.3826,36.05
814.3858,29
816.3876,34.81
833.3929,30.05
834.3846,60.05
846.3868,29
851.3979,99.05
863.4,46.81
868.4152,40.89
879.9106,132
880.4194,87.05
886.4025,53.05
896.4116,30.81
902.4478,24.94
912.4735,24.97
914.3981,31.11
920.4196,39.67
956.4855,36.29
960.4171,42.05
967.4938,26.05
976.4395,68.14
982.4774,37.61
984.9755,56.15
985.4868,71
993.4497,34
994.4102,70.86
1011.432,120.1
1017.4425,40.84
1028.4447,27.86
1052.4973,27.62
1053.5459,31.12
1080.5475,24.05
1114.5245,32.84
1118.5443,15
1131.4857,44
1142.5034,14.72
1151.4991,15
1160.5341,33
1169.5698,24.11
1169.6176,29
1170.5677,10.04
1183.5425,14.81
1185.52,28.09
1191.5264,27.67
1200.5808,12.81
1209.5977,15.81
1211.6115,14.81
1219.6655,15.05
1221.5792,14
1227.5714,15.86
1271.5664,31.15
1275.6486,22.67
1295.5869,14
1299.5796,14
1313.5288,21.86
1316.6378,24
1317.6132,6.122
1335.5879,30
1342.6422,12
1355.6304,22.67
1367.6141,15.84
1399.6298,13
1409.6426,12
1412.683,123
1412.6864,33.81
1471.6554,35.67
1489.7743,173
1496.6978,12
1498.676,18.06
1513.73,151.2
1540.7078,18
1637.774,9.807
1644.7202,9.054
1644.7932,61.09
1739.8655,42.1
1752.7909,6
1881.8788,45.12
1968.9631,52.35
187.0981,24.11
199.1215,25.61
256.1475,19.67
261.1369,24
299.1403,24.11
315.1548,33.23
352.1577,19.61
367.1682,24
382.2022,26.61
383.2072,19.61
393.2135,25.61
412.2061,21.88
429.2294,43.61
438.2464,21.23
441.2312,24.11
462.1969,24
465.222,19.61
466.2107,37.61
484.2431,24
489.2086,25
520.2606,24.11
531.2758,24.11
543.2559,25.34
545.3287,24
579.3035,24.11
582.3209,37.62
584.2234,34.63
588.3232,24
612.2614,25.61
622.3663,37
626.329,24
629.3525,25
639.3182,24
652.3544,43.61
656.3452,25.61
668.3339,31.72
671.3616,27.23
675.3458,24
708.3404,25.72
725.8651,21.82
731.3618,37.72
741.3221,44.83
748.4214,24
762.4428,37.72
767.378,25
772.3204,24
787.4485,31.61
794.3981,25.61
813.3624,24
814.4573,25.72
817.3729,33.34
835.4147,24
849.451,42.11
866.4573,24
888.4893,30.11
913.4368,43.72
914.4229,15.22
933.3908,14.06
946.501,24
954.4662,19.61
995.5432,24.22
1012.5262,19.72
1034.5291,43
1037.5399,31.61
1050.5928,19.61
1059.5455,30.11
1117.5933,31.83
1140.5447,25.67
1148.6353,25.72
1191.6327,24.11
1228.6533,19.61
1261.6416,21.82
1280.5275,25.72
1303.6726,12
1305.6718,17.92
1313.5071,12
1350.7417,13.61
1465.8376,30
1467.7974,186.1
1468.7667,13.61
1525.7764,12
1556.6777,31.11
1665.7739,24
2168.012,22.41
2183.0728,24.11
2558.0596,20.21
183.1313,25.72
229.1004,25
243.1065,24
249.1201,19.72
274.1216,28.5
312.1232,37.72
325.2018,20.61
341.2142,19.23
357.1507,31
360.1805,19.61
394.199,19.72
414.1939,24.22
424.2496,19.61
429.222,19.67
437.197,24
441.2301,19.67
448.2414,19.61
455.2079,24.11
489.268,38
493.2397,24.11
502.2174,37.11
507.2294,37.61
551.2542,24.11
571.2622,30
574.2759,21.23
581.275,24
587.3207,19.61
597.2756,48.11
614.2925,24
618.3179,30.22
637.3215,24.11
647.3113,24.11
694.3586,30
696.304,19.72
702.3273,31
712.4232,25
741.3796,25.61
777.3722,32.61
779.3619,32.21
793.3508,24
805.3809,36
814.3401,25.61
834.4186,36.11
846.4364,20.32
848.4003,30.11
891.5082,31.72
899.5005,31.34
914.4458,24.11
963.4896,31.61
988.4473,30.11
997.896,31.72
1064.5443,24
1081.5629,55.61
1082.5388,25.48
1090.5092,24.11
1097.5415,60.43
1142.5381,24.11
1155.5255,50
1160.5995,49
1206.5983,31
1226.5984,22.5
1253.6708,35.44
1284.572,31
1305.6766,24.11
1332.6804,30.11
1357.7428,19.72
1372.6783,30
1389.7767,19.61
1417.6427,19.61
1458.6688,25.61
1482.811,19.61
1510.7656,18
1583.74,20.21
1616.8206,26.01
1617.7378,19.62
1625.8163,20.21
1649.7439,21.82
1727.7758,12
1740.8071,12
1770.8142,12
1773.8611,12
1921.8612,32.32
169.1168,12
173.1215,12
185.1407,12.81
201.1195,24.05
227.1307,12
230.1075,15.81
254.1473,18.05
271.1485,12.05
273.1654,12
296.1105,12.86
325.1688,12
339.1624,18
355.1823,12
358.171,12.05
361.1786,10.91
376.1787,16.91
387.208,12.06
397.2216,12.81
434.1856,12.81
503.2372,20.75
532.2745,12.05
533.2625,16.14
559.3016,12.91
571.2631,18.11
588.7675,15.11
588.9802,28
589.3055,232
601.3063,15.05
609.2896,18.11
650.3835,12
653.2974,15
692.3508,15.11
701.3161,9.836
716.353,15.86
719.3316,15.81
721.3405,15.05
731.3987,12
736.3392,9.861
746.3645,30.05
791.4147,12.81
818.4114,12
831.434,12.05
849.3948,19
851.3612,12.81
852.498,12
906.4087,24.81
917.4982,15
932.4814,12
935.4478,12.05
944.4891,12
949.5311,18
964.4656,22
993.5168,12.05
1003.6307,13.1
1007.466,18
1017.4557,9.807
1030.5508,9.807
1121.4728,6.807
1148.51,6
1160.558,13.1
1187.5824,6.807
1215.5015,6
1297.604,10.91
1420.6285,15.11
